water2	water2	water2	
Force	Distance	Time	
g	mm	sec	

0.0357797	1.914	34.175	
0.0420938	1.911	34.18	
0.00210469	1.909	34.185	
0.00631406	1.906	34.19	
0.0463031	1.904	34.195	
0.0378844	1.901	34.2	
0.0441984	1.899	34.205	
0.0694547	1.896	34.21	
0.0841875	1.894	34.215	
0.0778734	1.891	34.22	
0.0463031	1.889	34.225	
0.0736641	1.886	34.23	
0.0841875	1.884	34.235	
0.0715594	1.881	34.24	
0.06735	1.879	34.245	
0.101025	1.876	34.25	
0.0926063	1.874	34.255	
0.0820828	1.871	34.26	
0.0694547	1.869	34.265	
0.0631406	1.866	34.27	
0.0589313	1.864	34.275	
0.033675	1.861	34.28	
0.0568266	1.859	34.285	
0.0968156	1.856	34.29	
0.0820828	1.854	34.295	
0.0694547	1.851	34.3	
0.0694547	1.849	34.305	
0.0883969	1.846	34.31	
0.06735	1.844	34.315	
0.0441984	1.841	34.32	
0.0441984	1.839	34.325	
0.06735	1.836	34.33	
0.0484078	1.834	34.335	
0.0484078	1.831	34.34	
0.06735	1.829	34.345	
0.0715594	1.826	34.35	
0.0463031	1.824	34.355	
0.0357797	1.821	34.36	
0.0589313	1.819	34.365	
0.0757688	1.816	34.37	
0.06735	1.814	34.375	
0.0968156	1.811	34.38	
0.113653	1.809	34.385	
0.107339	1.806	34.39	
0.117863	1.804	34.395	
0.113653	1.801	34.4	
0.122072	1.799	34.405	
0.105234	1.796	34.41	
0.0841875	1.794	34.415	
0.06735	1.791	34.42	
0.0568266	1.789	34.425	
0.0210469	1.786	34.43	
0.00420938	1.784	34.435	
0.0126281	1.781	34.44	
0.0378844	1.779	34.445	
0.0484078	1.776	34.45	
0.033675	1.774	34.455	
0.0547219	1.771	34.46	
0.0841875	1.769	34.465	
0.0841875	1.766	34.47	
0.0883969	1.764	34.475	
0.109444	1.761	34.48	
0.126281	1.759	34.485	
0.107339	1.756	34.49	
0.0862922	1.754	34.495	
0.0799781	1.751	34.5	
0.0694547	1.749	34.505	
0.0484078	1.746	34.51	
0.0273609	1.744	34.515	
0.0420938	1.741	34.52	
0.0399891	1.739	34.525	
0.0273609	1.736	34.53	
0.0441984	1.734	34.535	
0.0736641	1.731	34.54	
0.0463031	1.729	34.545	
0.0463031	1.726	34.55	
0.0568266	1.724	34.555	
0.0736641	1.721	34.56	
0.0820828	1.719	34.565	
0.0841875	1.716	34.57	
0.0736641	1.714	34.575	
0.0905016	1.711	34.58	
0.0799781	1.709	34.585	
0.0357797	1.706	34.59	
0.0357797	1.704	34.595	
0.0252563	1.701	34.6	
0.0189422	1.699	34.605	
0.00420938	1.696	34.61	
0.0315703	1.694	34.615	
0.0694547	1.691	34.62	
0.0694547	1.689	34.625	
0.0841875	1.686	34.63	
0.105234	1.684	34.635	
0.0947109	1.681	34.64	
0.0820828	1.679	34.645	
0.0736641	1.676	34.65	
0.0715594	1.674	34.655	
0.0989203	1.671	34.66	
0.0631406	1.669	34.665	
0.0526172	1.666	34.67	
0.0694547	1.664	34.675	
0.0484078	1.661	34.68	
0.033675	1.659	34.685	
0.0252563	1.656	34.69	
0.0357797	1.654	34.695	
0.0547219	1.651	34.7	
0.0357797	1.649	34.705	
0.0315703	1.646	34.71	
0.0610359	1.644	34.715	
0.0652453	1.641	34.72	
0.0463031	1.639	34.725	
0.0610359	1.636	34.73	
0.0905016	1.634	34.735	
0.122072	1.631	34.74	
0.0841875	1.629	34.745	
0.0820828	1.626	34.75	
0.107339	1.624	34.755	
0.0757688	1.621	34.76	
0.0441984	1.619	34.765	
0.0568266	1.616	34.77	
0.0631406	1.614	34.775	
0.0652453	1.611	34.78	
0.033675	1.609	34.785	
0.0463031	1.606	34.79	
0.0883969	1.604	34.795	
0.0715594	1.601	34.8	
0.0484078	1.599	34.805	
0.0420938	1.596	34.81	
0.0547219	1.594	34.815	
0.0610359	1.591	34.82	
0.0231516	1.589	34.825	
0.0420938	1.586	34.83	
0.0589313	1.584	34.835	
0.0652453	1.581	34.84	
0.0441984	1.579	34.845	
0.0631406	1.576	34.85	
0.06735	1.574	34.855	
0.0778734	1.571	34.86	
0.0610359	1.569	34.865	
0.0694547	1.566	34.87	
0.0610359	1.564	34.875	
0.0357797	1.561	34.88	
0.0441984	1.559	34.885	
0.0484078	1.556	34.89	
0.0441984	1.554	34.895	
0.0610359	1.551	34.9	
0.06735	1.549	34.905	
0.0905016	1.546	34.91	
0.115758	1.544	34.915	
0.0841875	1.541	34.92	
0.0694547	1.539	34.925	
0.06735	1.536	34.93	
0.033675	1.534	34.935	
0.0420938	1.531	34.94	
0.0484078	1.529	34.945	
0.0484078	1.526	34.95	
0.0631406	1.524	34.955	
0.0378844	1.521	34.96	
0.0589313	1.519	34.965	
0.0463031	1.516	34.97	
0.0441984	1.514	34.975	
0.0547219	1.511	34.98	
0.0568266	1.509	34.985	
0.0631406	1.506	34.99	
0.0820828	1.504	34.995	
0.0841875	1.501	35	
0.113653	1.499	35.005	
0.115758	1.496	35.01	
0.117863	1.494	35.015	
0.0947109	1.491	35.02	
0.0505125	1.489	35.025	
0.0126281	1.486	35.03	
-0.0105234	1.484	35.035	
-0.0210469	1.481	35.04	
-0.0210469	1.479	35.045	
-0.0105234	1.476	35.05	
0.0105234	1.474	35.055	
0.0631406	1.471	35.06	
0.0947109	1.469	35.065	
0.10313	1.466	35.07	
0.124177	1.464	35.075	
0.124177	1.461	35.08	
0.101025	1.459	35.085	
0.06735	1.456	35.09	
0.0547219	1.454	35.095	
0.0547219	1.451	35.1	
0.0252563	1.449	35.105	
0.00420938	1.446	35.11	
0.00631406	1.444	35.115	
0.00420938	1.441	35.12	
0.00420938	1.439	35.125	
0.00841875	1.436	35.13	
0.0273609	1.434	35.135	
0.0862922	1.431	35.14	
0.10313	1.429	35.145	
0.101025	1.426	35.15	
0.130491	1.424	35.155	
0.1347	1.421	35.16	
0.155747	1.419	35.165	
0.124177	1.416	35.17	
0.0968156	1.414	35.175	
0.0862922	1.411	35.18	
0.0126281	1.409	35.185	
-0.0252563	1.406	35.19	
-0.0252563	1.404	35.195	
-0.0252563	1.401	35.2	
-0.0126281	1.399	35.205	
-0.00631406	1.396	35.21	
0.0231516	1.394	35.215	
0.0862922	1.391	35.22	
0.101025	1.389	35.225	
0.124177	1.386	35.23	
0.117863	1.384	35.235	
0.117863	1.381	35.24	
0.113653	1.379	35.245	
0.0652453	1.376	35.25	
0.0463031	1.374	35.255	
0.0315703	1.371	35.26	
0.00420938	1.369	35.265	
-0.00420938	1.366	35.27	
0.00420938	1.364	35.275	
0.0252563	1.361	35.28	
0.0315703	1.359	35.285	
0.0610359	1.356	35.29	
0.0715594	1.354	35.295	
0.0905016	1.351	35.3	
0.0841875	1.349	35.305	
0.0694547	1.346	35.31	
0.0968156	1.344	35.315	
0.0905016	1.341	35.32	
0.0905016	1.339	35.325	
0.0883969	1.336	35.33	
0.0820828	1.334	35.335	
0.0715594	1.331	35.34	
0.0547219	1.329	35.345	
0.0105234	1.326	35.35	
0.0273609	1.324	35.355	
0.0147328	1.321	35.36	
0.0126281	1.319	35.365	
0.0441984	1.316	35.37	
0.0399891	1.314	35.375	
0.0610359	1.311	35.38	
0.0526172	1.309	35.385	
0.06735	1.306	35.39	
0.0862922	1.304	35.395	
0.0589313	1.301	35.4	
0.0463031	1.299	35.405	
0.0652453	1.296	35.41	
0.0778734	1.294	35.415	
0.0778734	1.291	35.42	
0.0399891	1.289	35.425	
0.0589313	1.286	35.43	
0.0757688	1.284	35.435	
0.0484078	1.281	35.44	
0.0463031	1.279	35.445	
0.0505125	1.276	35.45	
0.0610359	1.274	35.455	
0.0757688	1.271	35.46	
0.0652453	1.269	35.465	
0.0505125	1.266	35.47	
0.033675	1.264	35.475	
0.00420938	1.261	35.48	
0.0315703	1.259	35.485	
0.0463031	1.256	35.49	
0.06735	1.254	35.495	
0.0799781	1.251	35.5	
0.0610359	1.249	35.505	
0.0883969	1.246	35.51	
0.0778734	1.244	35.515	
0.0547219	1.241	35.52	
0.0420938	1.239	35.525	
0.0399891	1.236	35.53	
0.0357797	1.234	35.535	
0.0547219	1.231	35.54	
0.0441984	1.229	35.545	
0.0399891	1.226	35.55	
0.0589313	1.224	35.555	
0.0631406	1.221	35.56	
0.0841875	1.219	35.565	
0.0799781	1.216	35.57	
0.0799781	1.214	35.575	
0.10313	1.211	35.58	
0.109444	1.209	35.585	
0.06735	1.206	35.59	
0.0757688	1.204	35.595	
0.0589313	1.201	35.6	
0.0441984	1.199	35.605	
0.033675	1.196	35.61	
0.0105234	1.194	35.615	
0.0231516	1.191	35.62	
0.0189422	1.189	35.625	
-0.00631406	1.186	35.63	
0.0189422	1.184	35.635	
0.0420938	1.181	35.64	
0.06735	1.179	35.645	
0.0905016	1.176	35.65	
0.0905016	1.174	35.655	
0.119967	1.171	35.66	
0.107339	1.169	35.665	
0.0757688	1.166	35.67	
0.0526172	1.164	35.675	
0.0315703	1.161	35.68	
0.0441984	1.159	35.685	
0.0252563	1.156	35.69	
0.00210469	1.154	35.695	
0.0210469	1.151	35.7	
0.0315703	1.149	35.705	
0.033675	1.146	35.71	
0.033675	1.144	35.715	
0.0631406	1.141	35.72	
0.0757688	1.139	35.725	
0.0652453	1.136	35.73	
0.0568266	1.134	35.735	
0.0652453	1.131	35.74	
0.0420938	1.129	35.745	
0.0420938	1.126	35.75	
0.0484078	1.124	35.755	
0.0778734	1.121	35.76	
0.101025	1.119	35.765	
0.0841875	1.116	35.77	
0.0862922	1.114	35.775	
0.0926063	1.111	35.78	
0.0631406	1.109	35.785	
0.0189422	1.106	35.79	
-0.00210469	1.104	35.795	
0.00420938	1.101	35.8	
0.0441984	1.099	35.805	
0.0631406	1.096	35.81	
0.0631406	1.094	35.815	
0.109444	1.091	35.82	
0.101025	1.089	35.825	
0.0568266	1.086	35.83	
0.0357797	1.084	35.835	
0.0294656	1.081	35.84	
0.0589313	1.079	35.845	
0.0484078	1.076	35.85	
0.0652453	1.074	35.855	
0.0989203	1.071	35.86	
0.107339	1.069	35.865	
0.0862922	1.066	35.87	
0.0715594	1.064	35.875	
0.0231516	1.061	35.88	
0.0399891	1.059	35.885	
0.0231516	1.056	35.89	
0.0273609	1.054	35.895	
0.0420938	1.051	35.9	
0.0357797	1.049	35.905	
0.0463031	1.046	35.91	
0.0757688	1.044	35.915	
0.0778734	1.041	35.92	
0.0905016	1.039	35.925	
0.0589313	1.036	35.93	
0.0547219	1.034	35.935	
0.06735	1.031	35.94	
0.0568266	1.029	35.945	
0.0231516	1.026	35.95	
0.0126281	1.024	35.955	
0.0484078	1.021	35.96	
0.0631406	1.019	35.965	
0.0799781	1.016	35.97	
0.0505125	1.014	35.975	
0.0568266	1.011	35.98	
0.0484078	1.009	35.985	
0.0273609	1.006	35.99	
0.0252563	1.004	35.995	
0.0463031	1.001	36	
0.0694547	0.999	36.005	
0.0905016	0.996	36.01	
0.0989203	0.994	36.015	
0.105234	0.991	36.02	
0.0989203	0.989	36.025	
0.0568266	0.986	36.03	
0.0399891	0.984	36.035	
0.0231516	0.981	36.04	
0.0294656	0.979	36.045	
0.0399891	0.976	36.05	
0.0463031	0.974	36.055	
0.0778734	0.971	36.06	
0.06735	0.969	36.065	
0.0589313	0.966	36.07	
0.0610359	0.964	36.075	
0.0547219	0.961	36.08	
0.0715594	0.959	36.085	
0.0778734	0.956	36.09	
0.0736641	0.954	36.095	
0.0694547	0.951	36.1	
0.0463031	0.949	36.105	
0.0862922	0.946	36.11	
0.101025	0.944	36.115	
0.0547219	0.941	36.12	
0.0568266	0.939	36.125	
0.0694547	0.936	36.13	
0.0484078	0.934	36.135	
0.0231516	0.931	36.14	
-0.0210469	0.929	36.145	
0.00420938	0.926	36.15	
0.0147328	0.924	36.155	
0.0252563	0.921	36.16	
0.0399891	0.919	36.165	
0.0799781	0.916	36.17	
0.0905016	0.914	36.175	
0.0926063	0.911	36.18	
0.0757688	0.909	36.185	
0.0631406	0.906	36.19	
0.0484078	0.904	36.195	
0.0357797	0.901	36.2	
0.0315703	0.899	36.205	
0.0547219	0.896	36.21	
0.0547219	0.894	36.215	
0.0715594	0.891	36.22	
0.0694547	0.889	36.225	
0.06735	0.886	36.23	
0.0757688	0.884	36.235	
0.0441984	0.881	36.24	
0.0210469	0.879	36.245	
0.0315703	0.876	36.25	
0.033675	0.874	36.255	
0.0505125	0.871	36.26	
0.0841875	0.869	36.265	
0.101025	0.866	36.27	
0.113653	0.864	36.275	
0.0905016	0.861	36.28	
0.0799781	0.859	36.285	
0.0589313	0.856	36.29	
0.0231516	0.854	36.295	
0.0252563	0.851	36.3	
0	0.849	36.305	
0.00631406	0.846	36.31	
0.0231516	0.844	36.315	
0.0357797	0.841	36.32	
0.0757688	0.839	36.325	
0.0715594	0.836	36.33	
0.0526172	0.834	36.335	
0.0926063	0.831	36.34	
0.0841875	0.829	36.345	
0.0947109	0.826	36.35	
0.0862922	0.824	36.355	
0.0841875	0.821	36.36	
0.0799781	0.819	36.365	
0.0694547	0.816	36.37	
0.0420938	0.814	36.375	
0.0547219	0.811	36.38	
0.0420938	0.809	36.385	
0.0399891	0.806	36.39	
0.0357797	0.804	36.395	
0.0147328	0.801	36.4	
0.0210469	0.799	36.405	
0.033675	0.796	36.41	
0.0420938	0.794	36.415	
0.06735	0.791	36.42	
0.0757688	0.789	36.425	
0.0841875	0.786	36.43	
0.0905016	0.784	36.435	
0.0652453	0.781	36.44	
0.0526172	0.779	36.445	
0.0547219	0.776	36.45	
0.0441984	0.774	36.455	
0.0547219	0.771	36.46	
0.0378844	0.769	36.465	
0.0441984	0.766	36.47	
0.0610359	0.764	36.475	
0.0631406	0.761	36.48	
0.0484078	0.759	36.485	
0.0547219	0.756	36.49	
0.0252563	0.754	36.495	
0.0505125	0.751	36.5	
0.0399891	0.749	36.505	
0.0441984	0.746	36.51	
0.0715594	0.744	36.515	
0.0652453	0.741	36.52	
0.0694547	0.739	36.525	
0.0652453	0.736	36.53	
0.0862922	0.734	36.535	
0.0968156	0.731	36.54	
0.06735	0.729	36.545	
0.0315703	0.726	36.55	
0.0441984	0.724	36.555	
0.0526172	0.721	36.56	
0.0484078	0.719	36.565	
0.0168375	0.716	36.57	
0.0147328	0.714	36.575	
0.0505125	0.711	36.58	
0.0441984	0.709	36.585	
0.0210469	0.706	36.59	
0.0315703	0.704	36.595	
0.0441984	0.701	36.6	
0.0631406	0.699	36.605	
0.0610359	0.696	36.61	
0.0610359	0.694	36.615	
0.0883969	0.691	36.62	
0.0947109	0.689	36.625	
0.0736641	0.686	36.63	
0.0820828	0.684	36.635	
0.0715594	0.681	36.64	
0.0526172	0.679	36.645	
0.0189422	0.676	36.65	
0.0189422	0.674	36.655	
0.0463031	0.671	36.66	
0.0189422	0.669	36.665	
-0.0105234	0.666	36.67	
0	0.664	36.675	
0.00631406	0.661	36.68	
0.00631406	0.659	36.685	
0.0315703	0.656	36.69	
0.0505125	0.654	36.695	
0.124177	0.651	36.7	
0.109444	0.649	36.705	
0.0968156	0.646	36.71	
0.124177	0.644	36.715	
0.0947109	0.641	36.72	
0.0610359	0.639	36.725	
0.0378844	0.636	36.73	
0.0273609	0.634	36.735	
0.00841875	0.631	36.74	
-0.0231516	0.629	36.745	
-0.0294656	0.626	36.75	
-0.00841875	0.624	36.755	
-0.00841875	0.621	36.76	
0	0.619	36.765	
0.0505125	0.616	36.77	
0.0715594	0.614	36.775	
0.105234	0.611	36.78	
0.0926063	0.609	36.785	
0.0989203	0.606	36.79	
0.124177	0.604	36.795	
0.0968156	0.601	36.8	
0.0778734	0.599	36.805	
0.0652453	0.596	36.81	
0.0484078	0.594	36.815	
0.0168375	0.591	36.82	
-0.0105234	0.589	36.825	
-0.0231516	0.586	36.83	
-0.00420938	0.584	36.835	
-0.0273609	0.581	36.84	
0.0105234	0.579	36.845	
0.0378844	0.576	36.85	
0.06735	0.574	36.855	
0.0694547	0.571	36.86	
0.0694547	0.569	36.865	
0.0905016	0.566	36.87	
0.0947109	0.564	36.875	
0.06735	0.561	36.88	
0.0631406	0.559	36.885	
0.0862922	0.556	36.89	
0.0526172	0.554	36.895	
0.0441984	0.551	36.9	
0.0315703	0.549	36.905	
0.0231516	0.546	36.91	
0.0210469	0.544	36.915	
0.0147328	0.541	36.92	
0.0168375	0.539	36.925	
0.0484078	0.536	36.93	
0.0315703	0.534	36.935	
0.0357797	0.531	36.94	
0.0568266	0.529	36.945	
0.0589313	0.526	36.95	
0.0568266	0.524	36.955	
0.0210469	0.521	36.96	
0.0526172	0.519	36.965	
0.0441984	0.516	36.97	
-0.00631406	0.514	36.975	
0.00631406	0.511	36.98	
0.00841875	0.509	36.985	
0.0210469	0.506	36.99	
0.0315703	0.504	36.995	
0.0441984	0.501	37	
0.0799781	0.499	37.005	
0.0736641	0.496	37.01	
0.0505125	0.494	37.015	
0.0610359	0.491	37.02	
0.0441984	0.489	37.025	
0.0357797	0.486	37.03	
0.0231516	0.484	37.035	
0.0210469	0.481	37.04	
0.0252563	0.479	37.045	
0.0126281	0.476	37.05	
-0.00420938	0.474	37.055	
0.0273609	0.471	37.06	
0.0273609	0.469	37.065	
0.0273609	0.466	37.07	
0.0484078	0.464	37.075	
0.0799781	0.461	37.08	
0.0968156	0.459	37.085	
0.101025	0.456	37.09	
0.0905016	0.454	37.095	
0.0905016	0.451	37.1	
0.0778734	0.449	37.105	
0.0357797	0.446	37.11	
0.033675	0.444	37.115	
-0.00420938	0.441	37.12	
-0.0147328	0.439	37.125	
-0.0505125	0.436	37.13	
-0.0463031	0.434	37.135	
-0.0105234	0.431	37.14	
-0.00631406	0.429	37.145	
0.0210469	0.426	37.15	
0.0799781	0.424	37.155	
0.109444	0.421	37.16	
0.113653	0.419	37.165	
0.126281	0.416	37.17	
0.101025	0.414	37.175	
0.0883969	0.411	37.18	
0.0568266	0.409	37.185	
0.0252563	0.406	37.19	
0.0399891	0.404	37.195	
0.0105234	0.401	37.2	
0.0168375	0.399	37.205	
0.00420938	0.396	37.21	
0.00631406	0.394	37.215	
0.033675	0.391	37.22	
0.0273609	0.389	37.225	
0.0147328	0.386	37.23	
0.0547219	0.384	37.235	
0.0610359	0.381	37.24	
0.0631406	0.379	37.245	
0.0694547	0.376	37.25	
0.0799781	0.374	37.255	
0.0841875	0.371	37.26	
0.0463031	0.369	37.265	
0.0231516	0.366	37.27	
0.0126281	0.364	37.275	
0.0210469	0.361	37.28	
0.0210469	0.359	37.285	
0.0105234	0.356	37.29	
0.0357797	0.354	37.295	
0.0778734	0.351	37.3	
0.0610359	0.349	37.305	
0.0568266	0.346	37.31	
0.0799781	0.344	37.315	
0.0631406	0.341	37.32	
0.0441984	0.339	37.325	
0.0252563	0.336	37.33	
0.0357797	0.334	37.335	
0.0357797	0.331	37.34	
0.00841875	0.329	37.345	
0.00631406	0.326	37.35	
0.0189422	0.324	37.355	
0.0420938	0.321	37.36	
0.0294656	0.319	37.365	
0.0441984	0.316	37.37	
0.0631406	0.314	37.375	
0.0715594	0.311	37.38	
0.0399891	0.309	37.385	
0.0294656	0.306	37.39	
0.0610359	0.304	37.395	
0.0420938	0.301	37.4	
0	0.299	37.405	
0.00210469	0.296	37.41	
0.0126281	0.294	37.415	
0.0294656	0.291	37.42	
0.00841875	0.289	37.425	
0.0189422	0.286	37.43	
0.0547219	0.284	37.435	
0.0736641	0.281	37.44	
0.0968156	0.279	37.445	
0.113653	0.276	37.45	
0.10313	0.274	37.455	
0.10313	0.271	37.46	
0.0926063	0.269	37.465	
0.0736641	0.266	37.47	
0.0610359	0.264	37.475	
0.0315703	0.261	37.48	
0.0273609	0.259	37.485	
0.0378844	0.256	37.49	
0.033675	0.254	37.495	
0.0126281	0.251	37.5	
-0.0105234	0.249	37.505	
0	0.246	37.51	
0.0189422	0.244	37.515	
0.0126281	0.241	37.52	
0.0463031	0.239	37.525	
0.06735	0.236	37.53	
0.06735	0.234	37.535	
0.0883969	0.231	37.54	
0.0820828	0.229	37.545	
0.0610359	0.226	37.55	
0.0357797	0.224	37.555	
0.0105234	0.221	37.56	
0.0294656	0.219	37.565	
0.0126281	0.216	37.57	
0.0147328	0.214	37.575	
0.0378844	0.211	37.58	
0.0568266	0.209	37.585	
0.06735	0.206	37.59	
0.0694547	0.204	37.595	
0.0547219	0.201	37.6	
0.0294656	0.199	37.605	
0.0420938	0.196	37.61	
0.0252563	0.194	37.615	
0.0357797	0.191	37.62	
0.0294656	0.189	37.625	
0.0231516	0.186	37.63	
0.0463031	0.184	37.635	
0.0420938	0.181	37.64	
0.0610359	0.179	37.645	
0.0715594	0.176	37.65	
0.0589313	0.174	37.655	
0.0757688	0.171	37.66	
0.0694547	0.169	37.665	
0.0420938	0.166	37.67	
0.0231516	0.164	37.675	
0.0168375	0.161	37.68	
0.0294656	0.159	37.685	
0.0505125	0.156	37.69	
0.0568266	0.154	37.695	
0.0736641	0.151	37.7	
0.0799781	0.149	37.705	
0.0757688	0.146	37.71	
0.0441984	0.144	37.715	
0.0273609	0.141	37.72	
0.0547219	0.139	37.725	
0.0631406	0.136	37.73	
0.0610359	0.134	37.735	
0.0926063	0.131	37.74	
0.101025	0.129	37.745	
0.0862922	0.126	37.75	
0.0736641	0.124	37.755	
0.0484078	0.121	37.76	
0.0463031	0.119	37.765	
0.0463031	0.116	37.77	
0.0105234	0.114	37.775	
0.0147328	0.111	37.78	
0.0126281	0.109	37.785	
0.0273609	0.106	37.79	
0.00420938	0.104	37.795	
0.0147328	0.101	37.8	
0.0357797	0.099	37.805	
0.0610359	0.096	37.81	
0.0399891	0.094	37.815	
0.0610359	0.091	37.82	
0.0357797	0.089	37.825	
0.0294656	0.086	37.83	
0.0420938	0.084	37.835	
0.0357797	0.081	37.84	
0.0589313	0.079	37.845	
0.0547219	0.076	37.85	
0.0757688	0.074	37.855	
0.0610359	0.071	37.86	
0.0484078	0.069	37.865	
0.033675	0.066	37.87	
0.0126281	0.064	37.875	
-0.00841875	0.061	37.88	
0	0.059	37.885	
0.00631406	0.056	37.89	
0.0147328	0.054	37.895	
0.033675	0.051	37.9	
0.033675	0.049	37.905	
0.0610359	0.046	37.91	
0.0715594	0.044	37.915	
0.0841875	0.041	37.92	
0.0841875	0.039	37.925	
0.0631406	0.036	37.93	
0.0652453	0.034	37.935	
0.0841875	0.031	37.94	
0.0505125	0.029	37.945	
0.0105234	0.026	37.95	
0.0252563	0.024	37.955	
0.00210469	0.021	37.96	
0.0147328	0.019	37.965	
0.0126281	0.016	37.97	
0.0441984	0.014	37.975	
0.0610359	0.011	37.98	
0.0399891	0.009	37.985	
0.0526172	0.006	37.99	
0.0883969	0.004	37.995	
0.0883969	0.001	38	
