frame_stiffness_no_sample1	frame_stiffness_no_sample1	frame_stiffness_no_sample1	
Force	Distance	Time	
g	mm	sec	

0.119986	0.086	391.415	
0.0399953	0.086	391.42	
0.0715705	0.086	391.425	
0.269442	0.086	391.43	
0.258917	0.086	391.435	
0.0736755	0.086	391.44	
-0.00421003	0.086	391.445	
0.138931	0.086	391.45	
0.210502	0.086	391.455	
0.0694655	0.086	391.46	
0.0168401	0.086	391.465	
0.130511	0.086	391.47	
0.229447	0.086	391.475	
0.153666	0.086	391.48	
0.0799906	0.086	391.485	
0.115776	0.086	391.49	
0.0757805	0.086	391.495	
-0.0547304	0.086	391.5	
-0.103146	0.085	391.505	
-0.00631505	0.085	391.51	
0.0147351	0.085	391.515	
-0.0378903	0.085	391.52	
0.0505204	0.085	391.525	
0.242077	0.085	391.53	
0.296807	0.085	391.535	
0.199976	0.085	391.54	
0.164191	0.085	391.545	
0.223132	0.085	391.55	
0.227342	0.085	391.555	
0.132616	0.085	391.56	
0.0652555	0.085	391.565	
0.0736755	0.085	391.57	
0.0631505	0.085	391.575	
0	0.085	391.58	
-0.0105251	0.085	391.585	
0.0463103	0.085	391.59	
0.0231552	0.085	391.595	
-0.00631505	0.085	391.6	
0.0357853	0.084	391.605	
0.107356	0.084	391.61	
0.0778856	0.084	391.615	
0.0252602	0.084	391.62	
0.0863056	0.084	391.625	
0.157876	0.084	391.63	
0.0799906	0.084	391.635	
0.00421003	0.084	391.64	
0.0294702	0.084	391.645	
0.115776	0.084	391.65	
0.151561	0.084	391.655	
0.187346	0.084	391.66	
0.282072	0.084	391.665	
0.334697	0.084	391.67	
0.235762	0.084	391.675	
0.117881	0.084	391.68	
0.0189451	0.084	391.685	
-0.0799906	0.084	391.69	
-0.235762	0.084	391.695	
-0.282072	0.084	391.7	
-0.109461	0.083	391.705	
0.0505204	0.083	391.71	
0.0610454	0.083	391.715	
0.143141	0.083	391.72	
0.353643	0.083	391.725	
0.412583	0.083	391.73	
0.221027	0.083	391.735	
-0.00631505	0.083	391.74	
-0.0399953	0.083	391.745	
-0.0147351	0.083	391.75	
-0.0442053	0.083	391.755	
0.0736755	0.083	391.76	
0.341012	0.083	391.765	
0.463103	0.083	391.77	
0.347328	0.083	391.775	
0.202081	0.083	391.78	
0.145246	0.083	391.785	
-0.00631505	0.083	391.79	
-0.322067	0.083	391.795	
-0.471523	0.083	391.8	
-0.273652	0.082	391.805	
-0.0210502	0.082	391.81	
0.0463103	0.082	391.815	
0.151561	0.082	391.82	
0.450473	0.082	391.825	
0.570459	0.082	391.83	
0.313647	0.082	391.835	
0.0778856	0.082	391.84	
0.0715705	0.082	391.845	
0.0863056	0.082	391.85	
-0.0442053	0.082	391.855	
-0.0905157	0.082	391.86	
0.113671	0.082	391.865	
0.229447	0.082	391.87	
0.0947257	0.082	391.875	
-0.0273652	0.082	391.88	
0.0673605	0.082	391.885	
0.122091	0.082	391.89	
-0.00631505	0.082	391.895	
-0.0631505	0.082	391.9	
0.0905157	0.081	391.905	
0.195766	0.081	391.91	
0.0168401	0.081	391.915	
-0.0547304	0.081	391.92	
0.162086	0.081	391.925	
0.334697	0.081	391.93	
0.197871	0.081	391.935	
0.0694655	0.081	391.94	
0.237867	0.081	391.945	
0.370483	0.081	391.95	
0.164191	0.081	391.955	
-0.0357853	0.081	391.96	
0.0568354	0.081	391.965	
0.109461	0.081	391.97	
-0.0863056	0.081	391.975	
-0.225237	0.081	391.98	
-0.0336802	0.081	391.985	
0.170506	0.081	391.99	
0.166296	0.081	391.995	
0.0905157	0.081	392	
0.221027	0.08	392.005	
0.322067	0.08	392.01	
0.0673605	0.08	392.015	
-0.176821	0.08	392.02	
-0.0673605	0.08	392.025	
0.0968307	0.08	392.03	
0.0231552	0.08	392.035	
0.0105251	0.08	392.04	
0.286282	0.08	392.045	
0.500994	0.08	392.05	
0.315752	0.08	392.055	
0.0631505	0.08	392.06	
0.0947257	0.08	392.065	
0.119986	0.08	392.07	
-0.0968307	0.08	392.075	
-0.258917	0.08	392.08	
-0.0715705	0.08	392.085	
0.204186	0.08	392.09	
0.153666	0.08	392.095	
0.0231552	0.08	392.1	
0.193661	0.079	392.105	
0.355748	0.079	392.11	
0.153666	0.079	392.115	
-0.132616	0.079	392.12	
-0.0442053	0.079	392.125	
0.132616	0.079	392.13	
0	0.079	392.135	
-0.130511	0.079	392.14	
0.101041	0.079	392.145	
0.404163	0.079	392.15	
0.332592	0.079	392.155	
0.0905157	0.079	392.16	
0.145246	0.079	392.165	
0.265232	0.079	392.17	
0.0736755	0.079	392.175	
-0.191556	0.079	392.18	
-0.0926207	0.079	392.185	
0.138931	0.079	392.19	
0.103146	0.079	392.195	
-0.0399953	0.079	392.2	
0.105251	0.078	392.205	
0.366273	0.078	392.21	
0.258917	0.078	392.215	
0.0484154	0.078	392.22	
0.162086	0.078	392.225	
0.357853	0.078	392.23	
0.115776	0.078	392.235	
-0.246287	0.078	392.24	
-0.212607	0.078	392.245	
0.0315752	0.078	392.25	
-0.0231552	0.078	392.255	
-0.168401	0.078	392.26	
0.0694655	0.078	392.265	
0.465208	0.078	392.27	
0.437843	0.078	392.275	
0.149456	0.078	392.28	
0.107356	0.078	392.285	
0.261022	0.078	392.29	
0.0631505	0.078	392.295	
-0.267337	0.078	392.3	
-0.223132	0.077	392.305	
0.136826	0.077	392.31	
0.242077	0.077	392.315	
0.145246	0.077	392.32	
0.267337	0.077	392.325	
0.526254	0.077	392.33	
0.349433	0.077	392.335	
-0.107356	0.077	392.34	
-0.271547	0.077	392.345	
-0.181031	0.077	392.35	
-0.233657	0.077	392.355	
-0.338907	0.077	392.36	
-0.0526254	0.077	392.365	
0.410478	0.077	392.37	
0.505204	0.077	392.375	
0.246287	0.077	392.38	
0.159981	0.077	392.385	
0.256812	0.077	392.39	
0.0905157	0.077	392.395	
-0.221027	0.077	392.4	
-0.199976	0.076	392.405	
0.136826	0.076	392.41	
0.275757	0.076	392.415	
0.174716	0.076	392.42	
0.239972	0.076	392.425	
0.460998	0.076	392.43	
0.332592	0.076	392.435	
-0.0357853	0.076	392.44	
-0.178926	0.076	392.445	
-0.0547304	0.076	392.45	
-0.0926207	0.076	392.455	
-0.242077	0.076	392.46	
-0.130511	0.076	392.465	
0.242077	0.076	392.47	
0.364168	0.076	392.475	
0.189451	0.076	392.48	
0.145246	0.076	392.485	
0.305227	0.076	392.49	
0.305227	0.076	392.495	
0.0252602	0.076	392.5	
-0.0842006	0.075	392.505	
0.0189451	0.075	392.51	
0.0715705	0.075	392.515	
-0.00631505	0.075	392.52	
0.0778856	0.075	392.525	
0.317857	0.075	392.53	
0.319962	0.075	392.535	
0.0989357	0.075	392.54	
-0.0147351	0.075	392.545	
0.0252602	0.075	392.55	
-0.0715705	0.075	392.555	
-0.286282	0.075	392.56	
-0.294702	0.075	392.565	
-0.0105251	0.075	392.57	
0.153666	0.075	392.575	
0.147351	0.075	392.58	
0.206291	0.075	392.585	
0.444158	0.075	392.59	
0.526254	0.075	392.595	
0.301017	0.075	392.6	
0.101041	0.074	392.605	
0.0694655	0.074	392.61	
-0.0210502	0.074	392.615	
-0.183136	0.074	392.62	
-0.185241	0.074	392.625	
0.00631505	0.074	392.63	
0.119986	0.074	392.635	
0.126301	0.074	392.64	
0.134721	0.074	392.645	
0.195766	0.074	392.65	
0.147351	0.074	392.655	
-0.0357853	0.074	392.66	
-0.113671	0.074	392.665	
-0.0526254	0.074	392.67	
-0.0231552	0.074	392.675	
-0.0484154	0.074	392.68	
0.0378903	0.074	392.685	
0.286282	0.074	392.69	
0.437843	0.074	392.695	
0.416793	0.074	392.7	
0.296807	0.073	392.705	
0.208397	0.073	392.71	
0.0378903	0.073	392.715	
-0.145246	0.073	392.72	
-0.151561	0.073	392.725	
-0.0294702	0.073	392.73	
0.0568354	0.073	392.735	
0.0252602	0.073	392.74	
0.0820956	0.073	392.745	
0.145246	0.073	392.75	
0.132616	0.073	392.755	
0.0105251	0.073	392.76	
-0.0189451	0.073	392.765	
0.0399953	0.073	392.77	
0.0526254	0.073	392.775	
0.0336802	0.073	392.78	
0.0863056	0.073	392.785	
0.183136	0.073	392.79	
0.202081	0.073	392.795	
0.155771	0.073	392.8	
0.126301	0.072	392.805	
0.128406	0.072	392.81	
0.0399953	0.072	392.815	
-0.0168401	0.072	392.82	
0.0778856	0.072	392.825	
0.164191	0.072	392.83	
0.145246	0.072	392.835	
0.134721	0.072	392.84	
0.199976	0.072	392.845	
0.223132	0.072	392.85	
0.0610454	0.072	392.855	
-0.111566	0.072	392.86	
-0.134721	0.072	392.865	
-0.0652555	0.072	392.87	
-0.0421003	0.072	392.875	
0.0189451	0.072	392.88	
0.202081	0.072	392.885	
0.357853	0.072	392.89	
0.322067	0.072	392.895	
0.168401	0.072	392.9	
0.0399953	0.071	392.905	
-0.0842006	0.071	392.91	
-0.204186	0.071	392.915	
-0.124196	0.071	392.92	
0.172611	0.071	392.925	
0.376798	0.071	392.93	
0.273652	0.071	392.935	
0.204186	0.071	392.94	
0.252602	0.071	392.945	
0.189451	0.071	392.95	
-0.0884106	0.071	392.955	
-0.267337	0.071	392.96	
-0.143141	0.071	392.965	
0.0399953	0.071	392.97	
0.0757805	0.071	392.975	
0.0884106	0.071	392.98	
0.256812	0.071	392.985	
0.341012	0.071	392.99	
0.178926	0.071	392.995	
0.0315752	0.071	393	
0.0105251	0.07	393.005	
0.0126301	0.07	393.01	
-0.136826	0.07	393.015	
-0.111566	0.07	393.02	
0.176821	0.07	393.025	
0.359958	0.07	393.03	
0.208397	0.07	393.035	
0.0757805	0.07	393.04	
0.174716	0.07	393.045	
0.229447	0.07	393.05	
0.0336802	0.07	393.055	
-0.109461	0.07	393.06	
-0.0126301	0.07	393.065	
0.0547304	0.07	393.07	
-0.0547304	0.07	393.075	
-0.0736755	0.07	393.08	
0.119986	0.07	393.085	
0.271547	0.07	393.09	
0.176821	0.07	393.095	
0.0968307	0.07	393.1	
0.244182	0.069	393.105	
0.261022	0.069	393.11	
-0.0210502	0.069	393.115	
-0.204186	0.069	393.12	
-0.0336802	0.069	393.125	
0.134721	0.069	393.13	
0.0210502	0.069	393.135	
-0.0589404	0.069	393.14	
0.183136	0.069	393.145	
0.364168	0.069	393.15	
0.185241	0.069	393.155	
-0.0210502	0.069	393.16	
0.0757805	0.069	393.165	
0.159981	0.069	393.17	
-0.0126301	0.069	393.175	
-0.155771	0.069	393.18	
0.0231552	0.069	393.185	
0.231552	0.069	393.19	
0.151561	0.069	393.195	
0.0378903	0.069	393.2	
0.176821	0.068	393.205	
0.258917	0.068	393.21	
0.0273652	0.068	393.215	
-0.181031	0.068	393.22	
-0.0294702	0.068	393.225	
0.172611	0.068	393.23	
0.0463103	0.068	393.235	
-0.0778856	0.068	393.24	
0.138931	0.068	393.245	
0.368378	0.068	393.25	
0.189451	0.068	393.255	
-0.0926207	0.068	393.26	
-0.0189451	0.068	393.265	
0.119986	0.068	393.27	
-0.00842006	0.068	393.275	
-0.157876	0.068	393.28	
0.0652555	0.068	393.285	
0.313647	0.068	393.29	
0.227342	0.068	393.295	
0.00842006	0.068	393.3	
0.111566	0.067	393.305	
0.282072	0.067	393.31	
0.0294702	0.067	393.315	
-0.290492	0.067	393.32	
-0.130511	0.067	393.325	
0.178926	0.067	393.33	
0.164191	0.067	393.335	
-0.00421003	0.067	393.34	
0.181031	0.067	393.345	
0.471523	0.067	393.35	
0.372588	0.067	393.355	
0.0315752	0.067	393.36	
-0.0273652	0.067	393.365	
0.0589404	0.067	393.37	
-0.0357853	0.067	393.375	
-0.218922	0.067	393.38	
-0.00210502	0.067	393.385	
0.341012	0.067	393.39	
0.324172	0.067	393.395	
0.0652555	0.067	393.4	
0.0757805	0.066	393.405	
0.170506	0.066	393.41	
-0.0442053	0.066	393.415	
-0.381008	0.066	393.42	
-0.221027	0.066	393.425	
0.183136	0.066	393.43	
0.239972	0.066	393.435	
0.0842006	0.066	393.44	
0.176821	0.066	393.445	
0.442053	0.066	393.45	
0.355748	0.066	393.455	
0.0273652	0.066	393.46	
-0.0631505	0.066	393.465	
0.130511	0.066	393.47	
0.130511	0.066	393.475	
-0.0820956	0.066	393.48	
-0.0231552	0.066	393.485	
0.263127	0.066	393.49	
0.315752	0.066	393.495	
0.103146	0.066	393.5	
0.0505204	0.065	393.505	
0.176821	0.065	393.51	
0.0505204	0.065	393.515	
-0.225237	0.065	393.52	
-0.168401	0.065	393.525	
0.119986	0.065	393.53	
0.159981	0.065	393.535	
-0.0463103	0.065	393.54	
0.00842006	0.065	393.545	
0.309437	0.065	393.55	
0.351538	0.065	393.555	
0.0736755	0.065	393.56	
-0.0294702	0.065	393.565	
0.151561	0.065	393.57	
0.229447	0.065	393.575	
0.0568354	0.065	393.58	
0.0526254	0.065	393.585	
0.242077	0.065	393.59	
0.261022	0.065	393.595	
0.0673605	0.065	393.6	
0.0231552	0.064	393.605	
0.130511	0.064	393.61	
0.0799906	0.064	393.615	
-0.138931	0.064	393.62	
-0.122091	0.064	393.625	
0.138931	0.064	393.63	
0.187346	0.064	393.635	
-0.00631505	0.064	393.64	
-0.0252602	0.064	393.645	
0.168401	0.064	393.65	
0.227342	0.064	393.655	
0.0694655	0.064	393.66	
0.0168401	0.064	393.665	
0.115776	0.064	393.67	
0.147351	0.064	393.675	
0.0189451	0.064	393.68	
0.0231552	0.064	393.685	
0.187346	0.064	393.69	
0.254707	0.064	393.695	
0.151561	0.064	393.7	
0.138931	0.063	393.705	
0.193661	0.063	393.71	
0.113671	0.063	393.715	
-0.111566	0.063	393.72	
-0.0947257	0.063	393.725	
0.0694655	0.063	393.73	
0.0842006	0.063	393.735	
-0.0505204	0.063	393.74	
0	0.063	393.745	
0.235762	0.063	393.75	
0.315752	0.063	393.755	
0.183136	0.063	393.76	
0.0484154	0.063	393.765	
0.0273652	0.063	393.77	
-0.0442053	0.063	393.775	
-0.164191	0.063	393.78	
-0.138931	0.063	393.785	
0.0694655	0.063	393.79	
0.244182	0.063	393.795	
0.290492	0.063	393.8	
0.374693	0.062	393.805	
0.410478	0.062	393.81	
0.242077	0.062	393.815	
-0.0652555	0.062	393.82	
-0.187346	0.062	393.825	
-0.119986	0.062	393.83	
-0.0863056	0.062	393.835	
-0.0799906	0.062	393.84	
0.101041	0.062	393.845	
0.343117	0.062	393.85	
0.374693	0.062	393.855	
0.218922	0.062	393.86	
0.101041	0.062	393.865	
0.0168401	0.062	393.87	
-0.119986	0.062	393.875	
-0.225237	0.062	393.88	
-0.124196	0.062	393.885	
0.0757805	0.062	393.89	
0.223132	0.062	393.895	
0.237867	0.062	393.9	
0.296807	0.061	393.905	
0.288387	0.061	393.91	
0.109461	0.061	393.915	
-0.0842006	0.061	393.92	
-0.0547304	0.061	393.925	
0.0336802	0.061	393.93	
0.0547304	0.061	393.935	
0.0357853	0.061	393.94	
0.153666	0.061	393.945	
0.265232	0.061	393.95	
0.235762	0.061	393.955	
0.0989357	0.061	393.96	
0.0421003	0.061	393.965	
-0.00421003	0.061	393.97	
-0.0736755	0.061	393.975	
-0.0842006	0.061	393.98	
0.0484154	0.061	393.985	
0.204186	0.061	393.99	
0.252602	0.061	393.995	
0.263127	0.061	394	
0.275757	0.06	394.005	
0.214712	0.06	394.01	
-0.0484154	0.06	394.015	
-0.204186	0.06	394.02	
-0.124196	0.06	394.025	
0.0526254	0.06	394.03	
0.0715705	0.06	394.035	
0.128406	0.06	394.04	
0.307332	0.06	394.045	
0.391533	0.06	394.05	
0.227342	0.06	394.055	
0.0189451	0.06	394.06	
-0.0484154	0.06	394.065	
-0.0799906	0.06	394.07	
-0.181031	0.06	394.075	
-0.164191	0.06	394.08	
0.0526254	0.06	394.085	
0.256812	0.06	394.09	
0.307332	0.06	394.095	
0.288387	0.06	394.1	
0.326277	0.059	394.105	
0.229447	0.059	394.11	
-0.0568354	0.059	394.115	
-0.199976	0.059	394.12	
-0.0610454	0.059	394.125	
0.101041	0.059	394.13	
0.0357853	0.059	394.135	
0.0126301	0.059	394.14	
0.208397	0.059	394.145	
0.294702	0.059	394.15	
0.130511	0.059	394.155	
-0.0126301	0.059	394.16	
0.0757805	0.059	394.165	
0.141036	0.059	394.17	
0.0399953	0.059	394.175	
-0.0736755	0.059	394.18	
0.0652555	0.059	394.185	
0.195766	0.059	394.19	
0.0905157	0.059	394.195	
0.0147351	0.059	394.2	
0.151561	0.058	394.205	
0.252602	0.058	394.21	
0.0884106	0.058	394.215	
-0.0715705	0.058	394.22	
0.0547304	0.058	394.225	
0.172611	0.058	394.23	
0.0210502	0.058	394.235	
-0.0715705	0.058	394.24	
0.119986	0.058	394.245	
0.254707	0.058	394.25	
0.0715705	0.058	394.255	
-0.0757805	0.058	394.26	
0.0484154	0.058	394.265	
0.187346	0.058	394.27	
0.0168401	0.058	394.275	
-0.0989357	0.058	394.28	
0.109461	0.058	394.285	
0.315752	0.058	394.29	
0.208397	0.058	394.295	
0.0757805	0.058	394.3	
0.237867	0.057	394.305	
0.303122	0.057	394.31	
-0.0294702	0.057	394.315	
-0.301017	0.057	394.32	
-0.105251	0.057	394.325	
0.143141	0.057	394.33	
0.0168401	0.057	394.335	
-0.107356	0.057	394.34	
0.159981	0.057	394.345	
0.439948	0.057	394.35	
0.246287	0.057	394.355	
-0.0526254	0.057	394.36	
0.0273652	0.057	394.365	
0.223132	0.057	394.37	
0.0168401	0.057	394.375	
-0.195766	0.057	394.38	
-0.0273652	0.057	394.385	
0.261022	0.057	394.39	
0.176821	0.057	394.395	
0.0252602	0.057	394.4	
0.199976	0.056	394.405	
0.416793	0.056	394.41	
0.191556	0.056	394.415	
-0.145246	0.056	394.42	
-0.0778856	0.056	394.425	
0.103146	0.056	394.43	
-0.0568354	0.056	394.435	
-0.248392	0.056	394.44	
0.0168401	0.056	394.445	
0.393638	0.056	394.45	
0.311542	0.056	394.455	
0.0399953	0.056	394.46	
0.0736755	0.056	394.465	
0.214712	0.056	394.47	
0.00421003	0.056	394.475	
-0.252602	0.056	394.48	
-0.0820956	0.056	394.485	
0.254707	0.056	394.49	
0.242077	0.056	394.495	
0.0336802	0.056	394.5	
0.111566	0.055	394.505	
0.330487	0.055	394.51	
0.149456	0.055	394.515	
-0.183136	0.055	394.52	
-0.151561	0.055	394.525	
0.147351	0.055	394.53	
0.162086	0.055	394.535	
0.00631505	0.055	394.54	
0.101041	0.055	394.545	
0.326277	0.055	394.55	
0.204186	0.055	394.555	
-0.109461	0.055	394.56	
-0.122091	0.055	394.565	
0.0757805	0.055	394.57	
0.0610454	0.055	394.575	
-0.0757805	0.055	394.58	
0.0926207	0.055	394.585	
0.393638	0.055	394.59	
0.357853	0.055	394.595	
0.0631505	0.055	394.6	
0.0273652	0.054	394.605	
0.195766	0.054	394.61	
0.0505204	0.054	394.615	
-0.267337	0.054	394.62	
-0.216817	0.054	394.625	
0.128406	0.054	394.63	
0.189451	0.054	394.635	
0.0336802	0.054	394.64	
0.107356	0.054	394.645	
0.391533	0.054	394.65	
0.349433	0.054	394.655	
0.0294702	0.054	394.66	
-0.0820956	0.054	394.665	
0.0715705	0.054	394.67	
0.0631505	0.054	394.675	
-0.109461	0.054	394.68	
-0.0273652	0.054	394.685	
0.233657	0.054	394.69	
0.254707	0.054	394.695	
0.0336802	0.054	394.7	
-0.0126301	0.053	394.705	
0.143141	0.053	394.71	
0.0757805	0.053	394.715	
-0.168401	0.053	394.72	
-0.155771	0.053	394.725	
0.124196	0.053	394.73	
0.225237	0.053	394.735	
0.0799906	0.053	394.74	
0.101041	0.053	394.745	
0.288387	0.053	394.75	
0.267337	0.053	394.755	
0.0378903	0.053	394.76	
-0.0357853	0.053	394.765	
0.0884106	0.053	394.77	
0.0673605	0.053	394.775	
-0.124196	0.053	394.78	
-0.101041	0.053	394.785	
0.143141	0.053	394.79	
0.212607	0.053	394.795	
0.0463103	0.053	394.8	
0.0526254	0.052	394.805	
0.229447	0.052	394.81	
0.210502	0.052	394.815	
-0.0378903	0.052	394.82	
-0.132616	0.052	394.825	
0.0231552	0.052	394.83	
0.0905157	0.052	394.835	
-0.0105251	0.052	394.84	
0.0463103	0.052	394.845	
0.307332	0.052	394.85	
0.397848	0.052	394.855	
0.204186	0.052	394.86	
0.0610454	0.052	394.865	
0.0336802	0.052	394.87	
-0.0399953	0.052	394.875	
-0.206291	0.052	394.88	
-0.191556	0.052	394.885	
0.0189451	0.052	394.89	
0.164191	0.052	394.895	
0.147351	0.052	394.9	
0.218922	0.051	394.905	
0.389428	0.051	394.91	
0.368378	0.051	394.915	
0.117881	0.051	394.92	
-0.0210502	0.051	394.925	
0.0147351	0.051	394.93	
-0.0210502	0.051	394.935	
-0.159981	0.051	394.94	
-0.105251	0.051	394.945	
0.141036	0.051	394.95	
0.307332	0.051	394.955	
0.239972	0.051	394.96	
0.212607	0.051	394.965	
0.225237	0.051	394.97	
0.107356	0.051	394.975	
-0.103146	0.051	394.98	
-0.166296	0.051	394.985	
-0.0399953	0.051	394.99	
0.0442053	0.051	394.995	
0.0336802	0.051	395	
0.0842006	0.05	395.005	
0.237867	0.05	395.01	
0.235762	0.05	395.015	
0.119986	0.05	395.02	
0.103146	0.05	395.025	
0.197871	0.05	395.03	
0.214712	0.05	395.035	
0.113671	0.05	395.04	
0.0884106	0.05	395.045	
0.0863056	0.05	395.05	
0.0147351	0.05	395.055	
-0.0568354	0.05	395.06	
-0.0231552	0.05	395.065	
0.0589404	0.05	395.07	
0.0547304	0.05	395.075	
0.0231552	0.05	395.08	
0.109461	0.05	395.085	
0.218922	0.05	395.09	
0.206291	0.05	395.095	
0.0947257	0.05	395.1	
0.0926207	0.049	395.105	
0.0926207	0.049	395.11	
-0.0126301	0.049	395.115	
-0.105251	0.049	395.12	
-0.0484154	0.049	395.125	
0.0610454	0.049	395.13	
0.103146	0.049	395.135	
0.174716	0.049	395.14	
0.315752	0.049	395.145	
0.393638	0.049	395.15	
0.265232	0.049	395.155	
0.0820956	0.049	395.16	
-0.00210502	0.049	395.165	
-0.0631505	0.049	395.17	
-0.149456	0.049	395.175	
-0.130511	0.049	395.18	
0.103146	0.049	395.185	
0.258917	0.049	395.19	
0.216817	0.049	395.195	
0.155771	0.049	395.2	
0.208397	0.048	395.205	
0.172611	0.048	395.21	
-0.0421003	0.048	395.215	
-0.130511	0.048	395.22	
0.0336802	0.048	395.225	
0.170506	0.048	395.23	
0.101041	0.048	395.235	
0.0526254	0.048	395.24	
0.149456	0.048	395.245	
0.208397	0.048	395.25	
0.0547304	0.048	395.255	
-0.0336802	0.048	395.26	
0.0778856	0.048	395.265	
0.157876	0.048	395.27	
0.0421003	0.048	395.275	
0	0.048	395.28	
0.170506	0.048	395.285	
0.317857	0.048	395.29	
0.225237	0.048	395.295	
0.0399953	0.048	395.3	
0.0715705	0.047	395.305	
0.0989357	0.047	395.31	
-0.0463103	0.047	395.315	
-0.111566	0.047	395.32	
0.0694655	0.047	395.325	
0.206291	0.047	395.33	
0.0863056	0.047	395.335	
-0.0505204	0.047	395.34	
0.0547304	0.047	395.345	
0.109461	0.047	395.35	
-0.0189451	0.047	395.355	
-0.0652555	0.047	395.36	
0.132616	0.047	395.365	
0.301017	0.047	395.37	
0.145246	0.047	395.375	
-0.0189451	0.047	395.38	
0.0926207	0.047	395.385	
0.191556	0.047	395.39	
0.0526254	0.047	395.395	
-0.0421003	0.047	395.4	
0.159981	0.046	395.405	
0.376798	0.046	395.41	
0.221027	0.046	395.415	
-0.00631505	0.046	395.42	
0.0442053	0.046	395.425	
0.115776	0.046	395.43	
-0.0757805	0.046	395.435	
-0.235762	0.046	395.44	
-0.0294702	0.046	395.445	
0.193661	0.046	395.45	
0.122091	0.046	395.455	
0.0610454	0.046	395.46	
0.256812	0.046	395.465	
0.393638	0.046	395.47	
0.111566	0.046	395.475	
-0.168401	0.046	395.48	
-0.0778856	0.046	395.485	
0.162086	0.046	395.49	
0.130511	0.046	395.495	
0.0399953	0.046	395.5	
0.239972	0.045	395.505	
0.444158	0.045	395.51	
0.235762	0.045	395.515	
-0.0863056	0.045	395.52	
-0.0631505	0.045	395.525	
0.0315752	0.045	395.53	
-0.126301	0.045	395.535	
-0.294702	0.045	395.54	
-0.0147351	0.045	395.545	
0.370483	0.045	395.55	
0.389428	0.045	395.555	
0.214712	0.045	395.56	
0.288387	0.045	395.565	
0.391533	0.045	395.57	
0.141036	0.045	395.575	
-0.189451	0.045	395.58	
-0.159981	0.045	395.585	
0.0526254	0.045	395.59	
0.0463103	0.045	395.595	
-0.0378903	0.045	395.6	
0.149456	0.044	395.605	
0.399953	0.044	395.61	
0.242077	0.044	395.615	
-0.0631505	0.044	395.62	
-0.0568354	0.044	395.625	
0.0778856	0.044	395.63	
-0.0673605	0.044	395.635	
-0.223132	0.044	395.64	
0.0547304	0.044	395.645	
0.429423	0.044	395.65	
